event_id,user_id,account_id,feature_name,training_type,event_type,timestamp
evt_00019987,usr_0002721,acc_000374,hris_sync,,blocked,2024-11-19 01:48:22
evt_00019988,usr_0002724,acc_000374,reminder_automation,,abandoned,2025-02-10 23:21:30
evt_00019989,usr_0002723,acc_000374,certification_tracker,skills,used,2025-01-26 14:29:01
evt_00019990,usr_0002724,acc_000374,course_builder,compliance,used,2025-01-27 04:27:29
evt_00019991,usr_0002723,acc_000374,certification_tracker,onboarding,used,2024-12-30 00:01:32
evt_00019992,usr_0002722,acc_000374,certification_tracker,skills,used,2024-11-20 14:42:28
evt_00019993,usr_0002725,acc_000374,certification_tracker,safety,used,2025-01-09 05:07:00
evt_00019994,usr_0002724,acc_000374,certification_tracker,safety,used,2025-01-22 12:48:24
evt_00019995,usr_0002721,acc_000374,bulk_assign,safety,blocked,2025-01-11 10:18:34
evt_00019996,usr_0002722,acc_000374,course_builder,skills,used,2025-01-07 10:11:09
evt_00019997,usr_0002725,acc_000374,course_builder,safety,used,2024-12-02 20:19:59
evt_00019998,usr_0002724,acc_000374,reminder_automation,,blocked,2025-01-13 15:02:45
evt_00019999,usr_0002722,acc_000374,certification_tracker,skills,used,2024-11-14 05:35:02
evt_00020000,usr_0002725,acc_000374,audit_report,compliance,abandoned,2024-11-19 08:57:30
evt_00020001,usr_0002724,acc_000374,certification_tracker,onboarding,abandoned,2024-11-23 10:20:26
evt_00020002,usr_0002721,acc_000374,sso_login,,abandoned,2025-02-01 10:29:27
evt_00020003,usr_0002722,acc_000374,certification_tracker,compliance,used,2024-12-30 07:43:09
evt_00020004,usr_0002724,acc_000374,bulk_assign,onboarding,blocked,2025-02-15 04:55:38
evt_00020005,usr_0002723,acc_000374,certification_tracker,compliance,used,2025-01-11 23:17:32
evt_00020006,usr_0002725,acc_000374,sso_login,,blocked,2024-12-04 05:33:09
evt_00020007,usr_0002723,acc_000374,course_builder,onboarding,used,2025-02-07 06:34:53
evt_00020008,usr_0002722,acc_000374,certification_tracker,safety,used,2024-12-01 00:36:20
evt_00020009,usr_0002724,acc_000374,reminder_automation,,blocked,2024-11-20 20:36:13
evt_00020010,usr_0002725,acc_000374,certification_tracker,compliance,used,2025-01-15 11:52:43
evt_00020011,usr_0002721,acc_000374,custom_branding,,abandoned,2024-11-20 03:49:40
evt_00020012,usr_0002725,acc_000374,course_builder,compliance,used,2024-11-20 05:27:53
evt_00020013,usr_0002724,acc_000374,course_builder,compliance,used,2025-02-15 22:26:11
evt_00020014,usr_0002726,acc_000374,bulk_assign,safety,abandoned,2025-01-29 15:40:40
evt_00020015,usr_0002723,acc_000374,certification_tracker,safety,used,2025-01-13 12:16:07
evt_00020016,usr_0002724,acc_000374,certification_tracker,onboarding,used,2025-02-03 15:25:00
evt_00020017,usr_0002724,acc_000374,bulk_assign,compliance,blocked,2024-11-27 00:05:49
evt_00020018,usr_0002727,acc_000375,certification_tracker,onboarding,used,2024-06-12 16:53:13
evt_00020019,usr_0002728,acc_000375,certification_tracker,onboarding,used,2024-07-31 23:20:31
evt_00020020,usr_0002730,acc_000375,course_builder,compliance,used,2024-11-12 01:17:35
evt_00020021,usr_0002727,acc_000375,course_builder,safety,used,2024-08-07 11:04:01
evt_00020022,usr_0002727,acc_000375,reminder_automation,,used,2024-08-02 18:28:07
evt_00020023,usr_0002728,acc_000375,certification_tracker,safety,used,2025-01-07 02:09:58
evt_00020024,usr_0002730,acc_000375,certification_tracker,compliance,used,2024-10-20 04:43:19
evt_00020025,usr_0002729,acc_000375,certification_tracker,compliance,used,2024-08-11 01:53:22
evt_00020026,usr_0002729,acc_000375,certification_tracker,safety,used,2024-11-13 06:44:21
evt_00020027,usr_0002730,acc_000375,course_builder,onboarding,used,2024-10-27 13:37:51
evt_00020028,usr_0002730,acc_000375,certification_tracker,compliance,used,2024-06-28 22:03:34
evt_00020029,usr_0002730,acc_000375,course_builder,safety,used,2024-08-24 12:02:05
evt_00020030,usr_0002729,acc_000375,certification_tracker,compliance,used,2024-10-07 14:58:07
evt_00020031,usr_0002728,acc_000375,course_builder,compliance,used,2025-01-15 04:41:56
evt_00020032,usr_0002727,acc_000375,audit_report,compliance,used,2024-08-19 05:39:35
evt_00020033,usr_0002728,acc_000375,course_builder,compliance,used,2024-09-07 05:57:19
evt_00020034,usr_0002728,acc_000375,certification_tracker,compliance,used,2024-12-05 22:12:54
evt_00020035,usr_0002729,acc_000375,course_builder,compliance,used,2024-10-16 21:05:31
evt_00020036,usr_0002728,acc_000375,certification_tracker,safety,used,2024-11-11 23:49:27
evt_00020037,usr_0002728,acc_000375,certification_tracker,compliance,used,2024-08-11 07:25:46
evt_00020038,usr_0002727,acc_000375,certification_tracker,safety,used,2025-02-20 23:32:14
evt_00020039,usr_0002727,acc_000375,bulk_assign,compliance,used,2024-06-29 19:21:24
evt_00020040,usr_0002730,acc_000375,course_builder,onboarding,abandoned,2025-02-19 11:51:01
evt_00020041,usr_0002727,acc_000375,course_builder,safety,used,2024-11-09 07:41:24
evt_00020042,usr_0002727,acc_000375,custom_branding,,blocked,2025-01-07 19:41:03
evt_00020043,usr_0002727,acc_000375,sso_login,,blocked,2024-10-25 12:09:06
evt_00020044,usr_0002730,acc_000375,certification_tracker,compliance,used,2024-08-30 06:36:46
evt_00020045,usr_0002727,acc_000375,course_builder,compliance,used,2024-12-23 17:15:58
evt_00020046,usr_0002729,acc_000375,certification_tracker,safety,used,2024-11-24 01:09:37
evt_00020047,usr_0002730,acc_000375,certification_tracker,safety,abandoned,2024-08-10 03:19:05
evt_00020048,usr_0002727,acc_000375,certification_tracker,compliance,used,2025-01-30 06:08:05
evt_00020049,usr_0002728,acc_000375,certification_tracker,compliance,used,2024-12-27 05:18:48
evt_00020050,usr_0002727,acc_000375,course_builder,safety,used,2024-10-08 06:41:10
evt_00020051,usr_0002727,acc_000375,course_builder,compliance,used,2024-08-20 17:29:04
evt_00020052,usr_0002729,acc_000375,certification_tracker,onboarding,used,2024-12-18 21:08:04
evt_00020053,usr_0002728,acc_000375,certification_tracker,onboarding,used,2024-07-15 05:55:05
evt_00020054,usr_0002728,acc_000375,certification_tracker,safety,used,2024-09-26 20:48:35
evt_00020055,usr_0002728,acc_000375,certification_tracker,compliance,used,2024-12-31 19:17:33
evt_00020056,usr_0002727,acc_000375,reminder_automation,,used,2024-09-12 13:13:58
evt_00020057,usr_0002729,acc_000375,certification_tracker,skills,used,2024-10-27 06:41:15
evt_00020058,usr_0002727,acc_000375,hris_sync,,used,2025-01-31 17:49:51
evt_00020059,usr_0002727,acc_000375,course_builder,compliance,abandoned,2024-12-29 23:20:59
evt_00020060,usr_0002727,acc_000375,certification_tracker,safety,used,2024-12-11 04:00:48
evt_00020061,usr_0002728,acc_000375,course_builder,onboarding,used,2024-11-06 20:21:48
evt_00020062,usr_0002727,acc_000375,certification_tracker,skills,used,2024-07-22 15:11:06
evt_00020063,usr_0002730,acc_000375,certification_tracker,safety,abandoned,2024-12-07 09:07:37
evt_00020064,usr_0002729,acc_000375,certification_tracker,compliance,used,2024-11-01 21:19:34
evt_00020065,usr_0002729,acc_000375,certification_tracker,compliance,used,2024-11-26 23:30:59
evt_00020066,usr_0002727,acc_000375,custom_branding,,blocked,2024-11-09 11:32:55
evt_00020067,usr_0002732,acc_000376,bulk_assign,onboarding,used,2024-12-21 04:19:35
evt_00020068,usr_0002733,acc_000376,certification_tracker,safety,used,2025-02-28 10:46:38
evt_00020069,usr_0002731,acc_000376,sso_login,,used,2025-02-22 17:50:05
evt_00020070,usr_0002731,acc_000376,hris_sync,,used,2025-01-24 08:38:03
evt_00020071,usr_0002732,acc_000376,bulk_assign,compliance,used,2025-02-20 18:17:01
evt_00020072,usr_0002732,acc_000376,bulk_assign,safety,used,2024-12-24 15:34:28
evt_00020073,usr_0002732,acc_000376,custom_branding,,used,2025-01-27 20:02:01
evt_00020074,usr_0002735,acc_000376,course_builder,compliance,used,2025-01-17 19:00:36
evt_00020075,usr_0002735,acc_000376,certification_tracker,skills,used,2025-01-29 03:07:23
evt_00020076,usr_0002731,acc_000376,reminder_automation,,abandoned,2025-01-17 03:22:25
evt_00020077,usr_0002736,acc_000376,audit_report,skills,used,2025-02-06 11:30:03
evt_00020078,usr_0002736,acc_000376,hris_sync,,used,2024-12-23 06:55:50
evt_00020079,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-02-24 09:33:48
evt_00020080,usr_0002733,acc_000376,certification_tracker,onboarding,used,2025-01-21 04:51:20
evt_00020081,usr_0002733,acc_000376,certification_tracker,skills,abandoned,2025-01-08 12:51:37
evt_00020082,usr_0002731,acc_000376,custom_branding,,used,2025-02-21 13:04:55
evt_00020083,usr_0002731,acc_000376,sso_login,,used,2025-01-17 21:00:02
evt_00020084,usr_0002732,acc_000376,course_builder,safety,used,2025-02-16 06:55:06
evt_00020085,usr_0002731,acc_000376,course_builder,onboarding,used,2025-02-14 18:27:57
evt_00020086,usr_0002736,acc_000376,hris_sync,,used,2025-02-14 16:20:52
evt_00020087,usr_0002733,acc_000376,certification_tracker,onboarding,used,2025-02-01 12:28:06
evt_00020088,usr_0002735,acc_000376,certification_tracker,onboarding,used,2025-01-22 15:18:34
evt_00020089,usr_0002733,acc_000376,certification_tracker,compliance,used,2025-01-30 17:21:04
evt_00020090,usr_0002735,acc_000376,certification_tracker,onboarding,used,2025-02-13 12:25:17
evt_00020091,usr_0002736,acc_000376,hris_sync,,used,2025-01-24 14:30:16
evt_00020092,usr_0002734,acc_000376,certification_tracker,skills,used,2024-12-20 01:07:36
evt_00020093,usr_0002735,acc_000376,course_builder,onboarding,used,2025-02-23 09:25:13
evt_00020094,usr_0002735,acc_000376,certification_tracker,onboarding,used,2025-01-02 15:27:39
evt_00020095,usr_0002733,acc_000376,certification_tracker,onboarding,used,2025-01-07 03:06:32
evt_00020096,usr_0002734,acc_000376,certification_tracker,skills,used,2024-12-27 11:03:21
evt_00020097,usr_0002731,acc_000376,reminder_automation,,used,2025-02-26 21:08:51
evt_00020098,usr_0002732,acc_000376,custom_branding,,used,2025-02-16 02:29:56
evt_00020099,usr_0002732,acc_000376,reminder_automation,,used,2025-02-24 10:18:59
evt_00020100,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-01-03 18:18:51
evt_00020101,usr_0002736,acc_000376,course_builder,skills,abandoned,2025-02-15 18:11:03
evt_00020102,usr_0002736,acc_000376,certification_tracker,compliance,used,2024-12-26 04:34:39
evt_00020103,usr_0002732,acc_000376,course_builder,skills,abandoned,2025-02-08 23:51:52
evt_00020104,usr_0002734,acc_000376,certification_tracker,compliance,used,2025-01-17 06:11:40
evt_00020105,usr_0002731,acc_000376,bulk_assign,onboarding,used,2025-02-12 06:18:22
evt_00020106,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-02-17 15:22:09
evt_00020107,usr_0002736,acc_000376,reminder_automation,,used,2025-02-28 14:37:53
evt_00020108,usr_0002733,acc_000376,certification_tracker,safety,used,2025-02-01 12:19:26
evt_00020109,usr_0002734,acc_000376,certification_tracker,skills,abandoned,2025-01-03 17:14:46
evt_00020110,usr_0002732,acc_000376,reminder_automation,,used,2025-02-13 00:37:00
evt_00020111,usr_0002732,acc_000376,certification_tracker,compliance,used,2025-01-23 02:26:38
evt_00020112,usr_0002735,acc_000376,certification_tracker,compliance,abandoned,2025-02-27 18:15:10
evt_00020113,usr_0002736,acc_000376,bulk_assign,compliance,used,2025-01-12 13:58:41
evt_00020114,usr_0002733,acc_000376,certification_tracker,onboarding,used,2024-12-27 18:04:14
evt_00020115,usr_0002732,acc_000376,course_builder,compliance,used,2025-01-25 15:08:05
evt_00020116,usr_0002736,acc_000376,bulk_assign,compliance,used,2024-12-23 03:03:38
evt_00020117,usr_0002733,acc_000376,certification_tracker,onboarding,used,2025-01-23 12:50:19
evt_00020118,usr_0002735,acc_000376,certification_tracker,onboarding,used,2025-01-17 14:47:16
evt_00020119,usr_0002734,acc_000376,certification_tracker,skills,used,2024-12-19 02:50:19
evt_00020120,usr_0002732,acc_000376,custom_branding,,used,2025-02-19 15:31:25
evt_00020121,usr_0002736,acc_000376,course_builder,onboarding,used,2024-12-22 04:15:14
evt_00020122,usr_0002734,acc_000376,certification_tracker,onboarding,used,2025-02-03 19:08:09
evt_00020123,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-01-23 12:21:54
evt_00020124,usr_0002736,acc_000376,audit_report,compliance,used,2025-02-07 10:53:09
evt_00020125,usr_0002731,acc_000376,sso_login,,used,2025-01-27 01:17:01
evt_00020126,usr_0002735,acc_000376,certification_tracker,compliance,used,2024-12-30 10:39:27
evt_00020127,usr_0002734,acc_000376,certification_tracker,onboarding,abandoned,2024-12-22 19:02:19
evt_00020128,usr_0002732,acc_000376,course_builder,safety,used,2025-01-16 19:02:36
evt_00020129,usr_0002736,acc_000376,bulk_assign,onboarding,used,2025-01-05 12:05:10
evt_00020130,usr_0002731,acc_000376,custom_branding,,used,2025-02-12 07:12:05
evt_00020131,usr_0002732,acc_000376,audit_report,skills,used,2025-01-02 16:49:42
evt_00020132,usr_0002731,acc_000376,sso_login,,used,2025-02-17 02:06:20
evt_00020133,usr_0002731,acc_000376,bulk_assign,safety,used,2025-02-20 08:14:30
evt_00020134,usr_0002731,acc_000376,audit_report,onboarding,used,2025-01-17 19:43:42
evt_00020135,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-01-23 02:37:46
evt_00020136,usr_0002733,acc_000376,certification_tracker,compliance,used,2025-02-23 11:44:37
evt_00020137,usr_0002736,acc_000376,hris_sync,,used,2025-01-14 15:38:36
evt_00020138,usr_0002734,acc_000376,certification_tracker,skills,abandoned,2025-01-24 04:58:14
evt_00020139,usr_0002736,acc_000376,custom_branding,,used,2024-12-30 17:57:28
evt_00020140,usr_0002736,acc_000376,course_builder,compliance,abandoned,2025-02-12 22:27:02
evt_00020141,usr_0002732,acc_000376,hris_sync,,abandoned,2025-02-20 14:28:23
evt_00020142,usr_0002736,acc_000376,custom_branding,,used,2025-01-15 07:49:55
evt_00020143,usr_0002733,acc_000376,certification_tracker,compliance,used,2025-02-06 10:26:48
evt_00020144,usr_0002731,acc_000376,hris_sync,,abandoned,2025-01-01 22:07:10
evt_00020145,usr_0002734,acc_000376,certification_tracker,skills,used,2025-02-23 23:39:00
evt_00020146,usr_0002732,acc_000376,certification_tracker,onboarding,used,2025-02-05 07:34:57
evt_00020147,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-02-03 08:21:05
evt_00020148,usr_0002732,acc_000376,custom_branding,,used,2025-01-07 11:01:19
evt_00020149,usr_0002731,acc_000376,sso_login,,abandoned,2025-02-03 17:51:07
evt_00020150,usr_0002735,acc_000376,certification_tracker,onboarding,used,2025-02-18 04:06:23
evt_00020151,usr_0002731,acc_000376,hris_sync,,used,2024-12-26 21:00:48
evt_00020152,usr_0002734,acc_000376,certification_tracker,compliance,used,2025-02-06 13:26:32
evt_00020153,usr_0002732,acc_000376,custom_branding,,used,2024-12-24 20:01:32
evt_00020154,usr_0002731,acc_000376,audit_report,skills,used,2025-01-21 09:38:00
evt_00020155,usr_0002733,acc_000376,certification_tracker,compliance,abandoned,2025-01-31 21:18:01
evt_00020156,usr_0002736,acc_000376,bulk_assign,skills,used,2025-02-14 21:02:02
evt_00020157,usr_0002732,acc_000376,course_builder,safety,used,2024-12-23 07:14:58
evt_00020158,usr_0002731,acc_000376,audit_report,safety,used,2025-01-02 04:56:50
evt_00020159,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-01-17 18:08:07
evt_00020160,usr_0002732,acc_000376,reminder_automation,,used,2025-02-20 21:49:01
evt_00020161,usr_0002736,acc_000376,bulk_assign,skills,used,2025-01-23 12:05:50
evt_00020162,usr_0002731,acc_000376,reminder_automation,,used,2025-02-25 08:03:23
evt_00020163,usr_0002733,acc_000376,certification_tracker,safety,abandoned,2024-12-20 17:35:26
evt_00020164,usr_0002735,acc_000376,certification_tracker,onboarding,used,2025-01-15 12:41:07
evt_00020165,usr_0002735,acc_000376,certification_tracker,compliance,used,2025-02-27 03:51:55
evt_00020166,usr_0002732,acc_000376,reminder_automation,,used,2025-01-16 19:51:04
evt_00020167,usr_0002734,acc_000376,certification_tracker,compliance,used,2025-01-28 00:47:12
evt_00020168,usr_0002734,acc_000376,certification_tracker,compliance,used,2025-02-03 01:17:56
evt_00020169,usr_0002733,acc_000376,course_builder,safety,used,2025-01-16 18:18:31
evt_00020170,usr_0002735,acc_000376,certification_tracker,skills,used,2025-01-12 09:43:28
evt_00020171,usr_0002734,acc_000376,course_builder,onboarding,used,2025-02-19 21:14:44
evt_00020172,usr_0002731,acc_000376,reminder_automation,,used,2025-01-28 00:48:46
evt_00020173,usr_0002735,acc_000376,certification_tracker,safety,used,2025-01-19 22:57:43
evt_00020174,usr_0002731,acc_000376,reminder_automation,,used,2024-12-27 14:18:12
evt_00020175,usr_0002731,acc_000376,sso_login,,used,2024-12-25 21:55:55
evt_00020176,usr_0002732,acc_000376,bulk_assign,compliance,used,2025-01-17 17:50:25
evt_00020177,usr_0002731,acc_000376,hris_sync,,used,2025-01-10 14:29:30
evt_00020178,usr_0002736,acc_000376,course_builder,compliance,abandoned,2025-01-16 14:25:49
evt_00020179,usr_0002736,acc_000376,bulk_assign,onboarding,abandoned,2025-01-16 19:09:12
evt_00020180,usr_0002734,acc_000376,certification_tracker,compliance,used,2025-02-06 00:53:48
evt_00020181,usr_0002734,acc_000376,certification_tracker,safety,used,2024-12-18 13:37:07
evt_00020182,usr_0002751,acc_000377,certification_tracker,onboarding,used,2024-06-20 14:15:46
evt_00020183,usr_0002738,acc_000377,course_builder,compliance,used,2024-11-17 07:30:42
evt_00020184,usr_0002748,acc_000377,certification_tracker,onboarding,used,2024-06-28 10:39:15
evt_00020185,usr_0002740,acc_000377,certification_tracker,safety,used,2024-07-19 22:00:21
evt_00020186,usr_0002748,acc_000377,course_builder,compliance,used,2024-11-10 18:45:59
evt_00020187,usr_0002745,acc_000377,reminder_automation,,used,2024-08-17 23:05:35
evt_00020188,usr_0002747,acc_000377,certification_tracker,skills,used,2024-08-16 19:13:21
evt_00020189,usr_0002749,acc_000377,certification_tracker,onboarding,used,2025-02-12 18:59:58
evt_00020190,usr_0002750,acc_000377,certification_tracker,compliance,used,2025-01-21 11:13:22
evt_00020191,usr_0002737,acc_000377,audit_report,compliance,used,2024-09-21 21:26:10
evt_00020192,usr_0002743,acc_000377,certification_tracker,compliance,used,2025-01-03 07:21:32
evt_00020193,usr_0002739,acc_000377,reminder_automation,,used,2024-09-04 02:54:45
evt_00020194,usr_0002747,acc_000377,sso_login,,blocked,2025-02-02 08:48:57
evt_00020195,usr_0002742,acc_000377,certification_tracker,compliance,used,2025-02-09 00:27:05
evt_00020196,usr_0002751,acc_000377,certification_tracker,onboarding,used,2024-08-03 13:10:09
evt_00020197,usr_0002751,acc_000377,certification_tracker,safety,used,2024-09-15 18:15:57
evt_00020198,usr_0002752,acc_000377,certification_tracker,compliance,used,2024-11-28 04:10:36
evt_00020199,usr_0002747,acc_000377,reminder_automation,,used,2025-01-13 15:41:08
evt_00020200,usr_0002743,acc_000377,certification_tracker,safety,used,2024-11-12 07:37:54
evt_00020201,usr_0002740,acc_000377,certification_tracker,safety,used,2024-10-16 14:25:06
evt_00020202,usr_0002737,acc_000377,reminder_automation,,used,2024-08-22 16:40:55
evt_00020203,usr_0002750,acc_000377,certification_tracker,safety,abandoned,2024-09-12 17:45:15
evt_00020204,usr_0002749,acc_000377,certification_tracker,onboarding,used,2024-07-09 09:34:31
evt_00020205,usr_0002744,acc_000377,certification_tracker,safety,used,2025-02-15 09:22:39
evt_00020206,usr_0002740,acc_000377,certification_tracker,compliance,used,2024-09-23 18:10:00
evt_00020207,usr_0002737,acc_000377,audit_report,skills,used,2024-11-17 23:08:14
evt_00020208,usr_0002742,acc_000377,certification_tracker,compliance,abandoned,2024-11-15 20:38:18
evt_00020209,usr_0002737,acc_000377,bulk_assign,compliance,used,2024-10-12 19:58:36
evt_00020210,usr_0002753,acc_000377,certification_tracker,compliance,abandoned,2024-07-12 16:14:51
evt_00020211,usr_0002738,acc_000377,certification_tracker,safety,used,2024-06-27 04:26:07
evt_00020212,usr_0002750,acc_000377,certification_tracker,compliance,used,2024-07-26 19:14:44
evt_00020213,usr_0002740,acc_000377,certification_tracker,onboarding,used,2024-06-19 09:57:26
evt_00020214,usr_0002739,acc_000377,course_builder,onboarding,used,2024-10-09 02:52:32
evt_00020215,usr_0002747,acc_000377,custom_branding,,blocked,2024-07-13 17:34:08
evt_00020216,usr_0002743,acc_000377,reminder_automation,,used,2024-11-07 22:48:39
evt_00020217,usr_0002744,acc_000377,certification_tracker,onboarding,used,2024-08-12 22:31:34
evt_00020218,usr_0002753,acc_000377,certification_tracker,compliance,used,2024-11-07 06:04:21
evt_00020219,usr_0002750,acc_000377,certification_tracker,onboarding,used,2024-12-09 12:46:35
evt_00020220,usr_0002752,acc_000377,certification_tracker,compliance,used,2024-08-06 06:42:16
evt_00020221,usr_0002748,acc_000377,certification_tracker,skills,used,2024-10-20 16:17:03
evt_00020222,usr_0002749,acc_000377,certification_tracker,safety,abandoned,2024-09-16 04:58:13
evt_00020223,usr_0002746,acc_000377,certification_tracker,skills,used,2024-07-18 08:51:18
evt_00020224,usr_0002751,acc_000377,certification_tracker,compliance,used,2024-12-02 04:45:40
evt_00020225,usr_0002745,acc_000377,bulk_assign,safety,used,2025-01-29 09:32:50
evt_00020226,usr_0002752,acc_000377,certification_tracker,compliance,used,2024-07-28 14:27:33
evt_00020227,usr_0002748,acc_000377,certification_tracker,compliance,used,2025-02-02 03:11:02
evt_00020228,usr_0002744,acc_000377,certification_tracker,onboarding,used,2025-02-09 12:36:32
evt_00020229,usr_0002742,acc_000377,certification_tracker,compliance,abandoned,2024-11-15 17:28:18
evt_00020230,usr_0002743,acc_000377,custom_branding,,blocked,2025-02-15 16:44:10
evt_00020231,usr_0002750,acc_000377,certification_tracker,safety,used,2024-12-29 12:53:32
evt_00020232,usr_0002751,acc_000377,certification_tracker,compliance,used,2024-10-25 09:31:42
evt_00020233,usr_0002737,acc_000377,sso_login,,blocked,2024-11-29 04:22:04
evt_00020234,usr_0002749,acc_000377,course_builder,compliance,used,2024-12-29 11:56:17
evt_00020235,usr_0002740,acc_000377,certification_tracker,safety,used,2024-09-16 23:22:22
evt_00020236,usr_0002741,acc_000377,certification_tracker,compliance,used,2024-07-17 23:24:15
evt_00020237,usr_0002741,acc_000377,certification_tracker,safety,used,2024-11-08 06:44:09
evt_00020238,usr_0002738,acc_000377,course_builder,compliance,used,2025-02-07 08:23:47
evt_00020239,usr_0002744,acc_000377,course_builder,compliance,used,2024-12-25 04:27:56
evt_00020240,usr_0002740,acc_000377,certification_tracker,compliance,used,2024-09-17 22:56:18
evt_00020241,usr_0002758,acc_000378,reminder_automation,,abandoned,2024-10-20 06:31:04
evt_00020242,usr_0002764,acc_000378,hris_sync,,blocked,2025-02-21 07:55:58
evt_00020243,usr_0002761,acc_000378,course_builder,compliance,used,2025-01-22 11:59:19
evt_00020244,usr_0002762,acc_000378,audit_report,skills,blocked,2024-12-27 05:13:37
evt_00020245,usr_0002760,acc_000378,certification_tracker,compliance,abandoned,2024-12-17 13:40:36
evt_00020246,usr_0002756,acc_000378,reminder_automation,,blocked,2025-02-10 17:36:31
evt_00020247,usr_0002760,acc_000378,certification_tracker,onboarding,abandoned,2025-01-17 07:36:15
evt_00020248,usr_0002757,acc_000378,certification_tracker,compliance,abandoned,2024-10-29 05:35:47
evt_00020249,usr_0002757,acc_000378,certification_tracker,compliance,used,2024-11-01 03:32:52
evt_00020250,usr_0002762,acc_000378,reminder_automation,,blocked,2025-01-12 05:22:30
evt_00020251,usr_0002759,acc_000378,course_builder,safety,abandoned,2025-02-15 06:24:13
evt_00020252,usr_0002763,acc_000378,reminder_automation,,blocked,2024-11-17 02:00:13
evt_00020253,usr_0002764,acc_000378,bulk_assign,skills,blocked,2024-10-04 02:47:38
evt_00020254,usr_0002760,acc_000378,certification_tracker,compliance,used,2024-10-15 05:16:56
evt_00020255,usr_0002762,acc_000378,bulk_assign,compliance,blocked,2024-11-18 09:59:56
evt_00020256,usr_0002763,acc_000378,bulk_assign,compliance,blocked,2025-02-23 22:56:32
evt_00020257,usr_0002764,acc_000378,reminder_automation,,abandoned,2024-11-20 16:44:45
evt_00020258,usr_0002761,acc_000378,certification_tracker,skills,used,2025-02-10 04:33:50
evt_00020259,usr_0002762,acc_000378,audit_report,safety,blocked,2024-12-29 13:46:51
evt_00020260,usr_0002763,acc_000378,course_builder,onboarding,abandoned,2025-02-15 10:42:20
evt_00020261,usr_0002761,acc_000378,certification_tracker,compliance,abandoned,2024-11-16 16:40:43
evt_00020262,usr_0002760,acc_000378,certification_tracker,onboarding,used,2025-01-20 17:01:21
evt_00020263,usr_0002761,acc_000378,certification_tracker,compliance,abandoned,2024-12-27 00:36:40
evt_00020264,usr_0002760,acc_000378,certification_tracker,safety,abandoned,2024-12-07 15:52:28
evt_00020265,usr_0002755,acc_000378,certification_tracker,onboarding,used,2025-02-17 10:54:26
evt_00020266,usr_0002755,acc_000378,certification_tracker,safety,used,2024-10-08 20:00:30
evt_00020267,usr_0002758,acc_000378,custom_branding,,blocked,2024-11-27 11:33:33
evt_00020268,usr_0002758,acc_000378,course_builder,compliance,used,2024-12-20 06:35:17
evt_00020269,usr_0002759,acc_000378,certification_tracker,compliance,abandoned,2025-02-08 21:02:06
evt_00020270,usr_0002761,acc_000378,certification_tracker,compliance,used,2024-12-31 13:59:04
evt_00020271,usr_0002759,acc_000378,certification_tracker,onboarding,used,2024-12-16 11:14:59
evt_00020272,usr_0002758,acc_000378,sso_login,,blocked,2024-11-20 23:05:56
evt_00020273,usr_0002757,acc_000378,certification_tracker,safety,used,2025-02-17 18:46:19
evt_00020274,usr_0002763,acc_000378,certification_tracker,compliance,abandoned,2024-10-24 22:10:59
evt_00020275,usr_0002769,acc_000379,certification_tracker,skills,used,2024-10-26 17:31:47
evt_00020276,usr_0002768,acc_000379,certification_tracker,onboarding,used,2025-02-01 11:23:01
evt_00020277,usr_0002772,acc_000379,certification_tracker,compliance,used,2024-11-09 19:54:25
evt_00020278,usr_0002774,acc_000379,certification_tracker,safety,used,2024-11-06 11:31:56
evt_00020279,usr_0002774,acc_000379,certification_tracker,compliance,used,2024-12-01 01:00:43
evt_00020280,usr_0002769,acc_000379,course_builder,onboarding,used,2024-12-16 15:31:10
evt_00020281,usr_0002782,acc_000379,audit_report,onboarding,abandoned,2024-06-03 23:07:49
evt_00020282,usr_0002765,acc_000379,sso_login,,blocked,2024-09-14 03:17:26
evt_00020283,usr_0002778,acc_000379,certification_tracker,onboarding,used,2024-12-08 06:40:41
evt_00020284,usr_0002770,acc_000379,certification_tracker,safety,abandoned,2025-01-24 17:28:39
evt_00020285,usr_0002767,acc_000379,certification_tracker,compliance,used,2024-07-15 01:02:43
evt_00020286,usr_0002782,acc_000379,course_builder,safety,used,2025-02-04 13:45:30
evt_00020287,usr_0002771,acc_000379,course_builder,compliance,used,2024-07-08 12:34:55
evt_00020288,usr_0002786,acc_000379,certification_tracker,compliance,used,2024-07-26 18:09:20
evt_00020289,usr_0002776,acc_000379,hris_sync,,abandoned,2025-02-03 17:05:39
evt_00020290,usr_0002771,acc_000379,certification_tracker,compliance,used,2024-05-07 13:38:58
evt_00020291,usr_0002773,acc_000379,audit_report,safety,abandoned,2024-08-18 02:49:07
evt_00020292,usr_0002766,acc_000379,course_builder,compliance,used,2024-06-30 19:50:12
evt_00020293,usr_0002782,acc_000379,audit_report,onboarding,abandoned,2025-01-04 09:09:33
evt_00020294,usr_0002780,acc_000379,certification_tracker,compliance,used,2024-12-22 19:14:59
