event_id,user_id,account_id,feature_name,meal_category,event_type,timestamp
evt_00148901,usr_0002703,acc_001679,dietary_filter,,abandoned,2023-07-21 12:41:39
evt_00130205,usr_0002373,acc_001469,meal_plan_builder,breakfast,used,2023-03-17 14:33:58
evt_00015796,usr_0000290,acc_000191,collection_create,,used,2024-01-08 14:23:57
evt_00108600,usr_0001960,acc_001215,recipe_browse,dinner,used,2023-08-28 10:55:40
evt_00032920,usr_0000607,acc_000382,recipe_browse,dinner,used,2024-04-18 12:50:36
evt_00008474,usr_0000149,acc_000100,recipe_import,,blocked,2024-05-15 21:30:36
evt_00143375,usr_0002608,acc_001622,meal_plan_builder,breakfast,used,2023-10-13 14:44:54
evt_00104864,usr_0001898,acc_001170,grocery_sync,,used,2023-08-17 15:38:18
evt_00118095,usr_0002144,acc_001328,nutritional_info,,abandoned,2023-11-14 12:02:17
evt_00043515,usr_0000799,acc_000506,recipe_browse,dinner,abandoned,2023-08-10 10:25:59
evt_00150255,usr_0002720,acc_001692,meal_swap,breakfast,used,2023-03-26 14:09:19
evt_00132047,usr_0002407,acc_001491,dietary_filter,,used,2024-03-08 16:10:56
evt_00108855,usr_0001964,acc_001218,dietary_filter,,abandoned,2024-03-27 14:28:28
evt_00138490,usr_0002530,acc_001566,meal_plan_builder,dinner,used,2023-05-14 17:39:16
evt_00087979,usr_0001580,acc_000978,collection_create,,abandoned,2024-05-14 09:21:16
evt_00143522,usr_0002611,acc_001624,grocery_sync,,blocked,2023-04-16 19:11:39
evt_00135704,usr_0002487,acc_001534,recipe_browse,dinner,abandoned,2023-05-10 19:08:10
evt_00152393,usr_0002769,acc_001719,nutritional_info,,abandoned,2023-10-20 10:58:36
evt_00146429,usr_0002665,acc_001652,dietary_filter,,used,2024-02-22 10:38:54
evt_00063733,usr_0001151,acc_000718,nutritional_info,,abandoned,2023-11-14 12:45:56
evt_00135777,usr_0002485,acc_001534,nutritional_info,,used,2023-08-10 20:09:19
evt_00028307,usr_0000520,acc_000332,meal_plan_builder,lunch,used,2023-05-08 08:34:58
evt_00018856,usr_0000334,acc_000221,meal_plan_builder,breakfast,used,2024-02-27 11:31:20
evt_00133759,usr_0002442,acc_001511,meal_plan_builder,lunch,abandoned,2023-07-29 21:20:49
evt_00000993,usr_0000022,acc_000012,recipe_browse,dinner,used,2023-02-09 16:07:43
evt_00149346,usr_0002709,acc_001683,collection_create,,used,2023-05-27 16:09:12
evt_00120815,usr_0002183,acc_001357,recipe_import,,used,2024-03-29 17:28:09
evt_00147375,usr_0002680,acc_001661,meal_plan_builder,snack,used,2024-04-11 14:10:02
evt_00000227,usr_0000004,acc_000002,grocery_sync,,used,2023-08-26 15:19:41
evt_00129374,usr_0002359,acc_001459,recipe_browse,lunch,used,2023-12-19 19:24:04
evt_00032506,usr_0000599,acc_000376,meal_swap,lunch,used,2023-12-17 16:17:47
evt_00056975,usr_0001044,acc_000654,meal_plan_builder,lunch,used,2024-03-19 18:19:34
evt_00157841,usr_0002865,acc_001774,meal_plan_builder,lunch,used,2023-11-28 06:15:29
evt_00076025,usr_0001364,acc_000847,nutritional_info,,used,2024-05-06 13:32:52
evt_00050122,usr_0000935,acc_000584,nutritional_info,,abandoned,2023-07-20 14:18:41
evt_00018749,usr_0000332,acc_000219,meal_swap,dessert,used,2023-08-28 12:48:49
evt_00096148,usr_0001730,acc_001072,recipe_browse,lunch,abandoned,2024-05-30 20:11:03
evt_00056824,usr_0001043,acc_000654,meal_plan_builder,lunch,used,2024-04-24 17:54:31
evt_00112116,usr_0002037,acc_001259,meal_swap,breakfast,used,2024-03-12 21:23:38
evt_00152357,usr_0002769,acc_001719,meal_plan_builder,breakfast,used,2023-09-16 14:04:16
evt_00130419,usr_0002378,acc_001472,recipe_browse,snack,abandoned,2024-04-11 16:29:38
evt_00123753,usr_0002247,acc_001393,nutritional_info,,used,2024-05-09 17:37:59
evt_00102941,usr_0001858,acc_001150,meal_plan_builder,breakfast,abandoned,2024-05-10 07:04:20
evt_00148226,usr_0002691,acc_001668,recipe_browse,breakfast,used,2023-08-04 11:36:58
evt_00024771,usr_0000450,acc_000293,dietary_filter,,used,2023-12-19 16:15:38
evt_00148897,usr_0002703,acc_001679,grocery_sync,,used,2023-02-04 20:49:01
evt_00101301,usr_0001824,acc_001129,recipe_browse,lunch,used,2023-09-20 11:08:28
evt_00130085,usr_0002372,acc_001468,dietary_filter,,used,2024-01-02 21:59:44
evt_00055364,usr_0001019,acc_000638,recipe_import,,blocked,2024-02-28 07:58:37
evt_00029177,usr_0000539,acc_000342,nutritional_info,,abandoned,2023-10-21 15:18:28
evt_00030509,usr_0000564,acc_000354,recipe_browse,snack,used,2024-04-07 09:25:23
evt_00051679,usr_0000963,acc_000600,meal_plan_builder,dinner,used,2024-05-12 07:32:46
evt_00023036,usr_0000420,acc_000273,collection_create,,blocked,2023-07-30 11:59:01
evt_00073226,usr_0001317,acc_000821,nutritional_info,,abandoned,2024-01-17 15:14:22
evt_00124971,usr_0002275,acc_001409,recipe_browse,dinner,used,2024-02-26 20:18:51
evt_00153339,usr_0002781,acc_001727,nutritional_info,,used,2024-01-05 11:20:00
evt_00140477,usr_0002563,acc_001589,recipe_browse,lunch,used,2024-04-16 06:36:14
evt_00039880,usr_0000722,acc_000456,dietary_filter,,used,2023-09-18 16:15:25
evt_00109647,usr_0001987,acc_001232,recipe_import,,blocked,2024-04-19 09:11:27
evt_00084712,usr_0001518,acc_000943,recipe_import,,blocked,2023-12-23 19:45:50
evt_00035767,usr_0000650,acc_000408,nutritional_info,,abandoned,2024-04-16 22:10:37
evt_00075978,usr_0001361,acc_000845,recipe_browse,dinner,abandoned,2024-01-26 13:44:35
evt_00138185,usr_0002520,acc_001561,collection_create,,used,2023-09-07 12:03:48
evt_00079732,usr_0001426,acc_000886,meal_plan_builder,lunch,used,2024-02-08 11:25:46
evt_00122512,usr_0002222,acc_001377,meal_plan_builder,snack,used,2023-12-13 10:19:21
evt_00011431,usr_0000208,acc_000135,dietary_filter,,used,2023-06-15 18:34:01
evt_00046230,usr_0000849,acc_000537,meal_swap,breakfast,abandoned,2023-11-12 07:56:41
evt_00153437,usr_0002786,acc_001729,recipe_browse,breakfast,used,2023-09-19 14:38:41
evt_00093322,usr_0001674,acc_001037,grocery_sync,,abandoned,2024-03-21 12:30:22
evt_00078091,usr_0001399,acc_000870,meal_swap,dinner,used,2023-07-18 22:26:33
evt_00040470,usr_0000735,acc_000465,recipe_browse,dinner,used,2024-03-14 12:17:58
evt_00125377,usr_0002281,acc_001412,recipe_browse,breakfast,abandoned,2024-03-02 06:20:46
evt_00022339,usr_0000405,acc_000262,grocery_sync,,abandoned,2024-05-28 08:18:51
evt_00079193,usr_0001418,acc_000882,recipe_browse,breakfast,used,2024-02-11 07:00:27
evt_00007437,usr_0000137,acc_000089,meal_plan_builder,breakfast,used,2024-02-15 10:23:15
evt_00058061,usr_0001062,acc_000666,collection_create,,abandoned,2024-02-15 18:09:39
evt_00089289,usr_0001599,acc_000993,recipe_browse,dinner,abandoned,2024-05-29 06:14:32
evt_00045687,usr_0000835,acc_000528,meal_plan_builder,dinner,abandoned,2024-03-26 07:42:11
evt_00007582,usr_0000138,acc_000090,meal_plan_builder,dinner,used,2023-11-22 20:13:24
evt_00029790,usr_0000554,acc_000347,collection_create,,used,2024-04-24 14:20:55
evt_00002919,usr_0000057,acc_000035,meal_plan_builder,dinner,used,2023-02-27 22:55:41
evt_00020065,usr_0000358,acc_000234,recipe_browse,lunch,used,2023-08-11 08:11:34
evt_00109552,usr_0001984,acc_001229,recipe_browse,dinner,used,2024-05-29 22:30:58
evt_00058674,usr_0001069,acc_000670,recipe_import,,used,2023-08-04 17:56:41
evt_00009906,usr_0000175,acc_000116,recipe_browse,dinner,used,2023-09-01 19:45:18
evt_00148600,usr_0002699,acc_001675,nutritional_info,,used,2024-03-22 20:57:35
evt_00097168,usr_0001759,acc_001089,meal_plan_builder,breakfast,used,2023-08-12 06:30:57
evt_00002262,usr_0000048,acc_000029,meal_swap,snack,used,2024-04-08 07:54:57
evt_00139222,usr_0002542,acc_001573,recipe_browse,snack,used,2024-05-29 07:18:02
evt_00025614,usr_0000465,acc_000301,dietary_filter,,used,2023-09-19 14:13:19
evt_00001635,usr_0000036,acc_000021,nutritional_info,,abandoned,2024-03-23 12:09:55
evt_00046951,usr_0000860,acc_000546,recipe_browse,breakfast,abandoned,2023-11-19 16:19:27
evt_00010235,usr_0000182,acc_000120,meal_swap,lunch,abandoned,2024-04-26 16:00:55
evt_00068977,usr_0001249,acc_000780,dietary_filter,,used,2023-10-16 22:56:02
evt_00030583,usr_0000566,acc_000356,dietary_filter,,abandoned,2024-04-06 20:46:21
evt_00087959,usr_0001579,acc_000978,dietary_filter,,used,2024-03-10 08:58:41
evt_00009496,usr_0000169,acc_000112,nutritional_info,,used,2023-05-16 06:25:34
evt_00109198,usr_0001975,acc_001224,grocery_sync,,used,2024-03-04 17:35:19
evt_00155540,usr_0002824,acc_001752,recipe_browse,dinner,used,2024-01-29 13:14:15
evt_00048035,usr_0000885,acc_000561,meal_plan_builder,lunch,abandoned,2024-04-17 21:27:04
evt_00036936,usr_0000668,acc_000421,meal_plan_builder,dinner,used,2023-05-27 12:56:42
evt_00012778,usr_0000241,acc_000158,recipe_browse,lunch,used,2024-05-08 18:19:31
evt_00155721,usr_0002835,acc_001756,nutritional_info,,used,2024-01-13 22:03:11
evt_00026534,usr_0000482,acc_000309,meal_plan_builder,dinner,used,2024-05-07 21:14:01
evt_00079160,usr_0001418,acc_000882,meal_plan_builder,breakfast,abandoned,2023-12-23 10:12:37
evt_00014590,usr_0000263,acc_000178,dietary_filter,,abandoned,2024-04-26 10:18:35
evt_00105118,usr_0001904,acc_001173,meal_plan_builder,breakfast,used,2024-03-30 15:48:05
evt_00091486,usr_0001646,acc_001021,recipe_browse,dessert,used,2023-08-26 14:44:58
evt_00042282,usr_0000777,acc_000491,nutritional_info,,used,2024-05-16 08:34:39
evt_00048918,usr_0000909,acc_000571,nutritional_info,,abandoned,2023-08-12 13:20:43
evt_00107594,usr_0001944,acc_001204,recipe_browse,lunch,abandoned,2023-11-07 11:41:18
evt_00044806,usr_0000817,acc_000516,recipe_browse,dinner,abandoned,2024-04-16 21:10:30
evt_00044238,usr_0000809,acc_000512,meal_plan_builder,lunch,used,2024-02-19 09:03:47
evt_00082725,usr_0001491,acc_000920,recipe_browse,dessert,used,2024-04-20 06:45:07
evt_00159254,usr_0002895,acc_001792,dietary_filter,,used,2023-02-16 12:59:46
evt_00139419,usr_0002544,acc_001574,nutritional_info,,used,2023-12-27 11:22:34
evt_00048783,usr_0000908,acc_000570,dietary_filter,,used,2024-04-21 14:50:11
evt_00057174,usr_0001048,acc_000657,recipe_browse,dinner,used,2024-01-26 17:03:43
evt_00010873,usr_0000196,acc_000128,nutritional_info,,used,2023-04-01 17:28:50
evt_00012643,usr_0000238,acc_000155,collection_create,,abandoned,2024-05-04 11:07:40
evt_00020566,usr_0000363,acc_000238,recipe_browse,dessert,used,2023-11-16 14:45:01
evt_00136127,usr_0002491,acc_001538,dietary_filter,,used,2024-05-31 20:34:03
evt_00044119,usr_0000805,acc_000510,meal_plan_builder,lunch,used,2024-04-06 15:56:50
evt_00062879,usr_0001137,acc_000711,meal_plan_builder,lunch,used,2023-01-23 11:20:55
evt_00143485,usr_0002610,acc_001623,nutritional_info,,abandoned,2022-10-08 11:23:06
evt_00068955,usr_0001248,acc_000779,meal_plan_builder,dinner,used,2024-02-21 08:09:24
evt_00032132,usr_0000594,acc_000372,recipe_browse,dinner,used,2024-04-07 07:23:26
evt_00034177,usr_0000624,acc_000393,meal_plan_builder,lunch,abandoned,2022-10-11 17:10:05
evt_00068905,usr_0001248,acc_000779,recipe_browse,lunch,used,2023-09-08 21:35:14
evt_00124226,usr_0002261,acc_001399,meal_swap,dessert,used,2022-10-22 11:20:08
evt_00150155,usr_0002720,acc_001692,meal_plan_builder,dessert,abandoned,2023-01-15 10:53:21
evt_00077527,usr_0001391,acc_000865,dietary_filter,,used,2023-08-15 10:22:20
evt_00158406,usr_0002882,acc_001782,grocery_sync,,blocked,2024-04-15 09:13:58
evt_00113502,usr_0002058,acc_001274,recipe_browse,breakfast,abandoned,2024-02-14 21:32:57
evt_00052404,usr_0000974,acc_000609,grocery_sync,,used,2024-04-14 09:30:51
evt_00147397,usr_0002682,acc_001662,nutritional_info,,used,2024-05-06 19:25:06
evt_00020920,usr_0000374,acc_000243,nutritional_info,,used,2024-05-26 10:00:28
evt_00064028,usr_0001157,acc_000721,meal_plan_builder,dinner,used,2023-08-06 07:31:17
evt_00024947,usr_0000454,acc_000296,recipe_browse,snack,abandoned,2024-03-08 19:04:52
evt_00075330,usr_0001347,acc_000839,grocery_sync,,abandoned,2024-05-29 08:55:38
evt_00079482,usr_0001423,acc_000885,grocery_sync,,used,2023-09-19 17:12:47
evt_00079120,usr_0001417,acc_000881,recipe_browse,breakfast,used,2024-01-12 15:54:37
evt_00061058,usr_0001110,acc_000695,meal_plan_builder,dessert,used,2023-08-05 08:24:21
evt_00053401,usr_0000986,acc_000616,dietary_filter,,used,2023-12-12 21:52:21
evt_00032382,usr_0000597,acc_000375,recipe_browse,dessert,abandoned,2023-02-18 12:21:42
evt_00100149,usr_0001805,acc_001118,nutritional_info,,abandoned,2023-08-09 16:55:21
evt_00005154,usr_0000093,acc_000063,nutritional_info,,used,2023-11-02 21:22:56
evt_00026052,usr_0000476,acc_000306,recipe_import,,used,2023-08-09 09:31:13
evt_00030513,usr_0000562,acc_000354,grocery_sync,,used,2024-04-05 20:21:17
evt_00129419,usr_0002361,acc_001460,meal_swap,breakfast,used,2023-07-16 21:20:59
evt_00002182,usr_0000046,acc_000027,dietary_filter,,used,2024-01-03 10:55:24
evt_00022436,usr_0000409,acc_000264,meal_swap,snack,used,2023-09-03 17:47:10
evt_00107681,usr_0001944,acc_001204,nutritional_info,,used,2024-04-23 22:55:15
evt_00148290,usr_0002693,acc_001670,recipe_import,,abandoned,2023-06-07 14:24:41
evt_00113287,usr_0002053,acc_001271,grocery_sync,,used,2024-04-28 13:23:03
evt_00009636,usr_0000172,acc_000114,meal_plan_builder,dessert,used,2023-12-14 22:09:05
evt_00040699,usr_0000741,acc_000467,recipe_browse,dinner,used,2024-05-26 08:01:46
evt_00146158,usr_0002659,acc_001648,collection_create,,used,2023-05-22 16:40:43
evt_00010240,usr_0000185,acc_000120,recipe_browse,snack,abandoned,2024-01-08 11:25:27
evt_00009298,usr_0000166,acc_000110,recipe_browse,lunch,used,2022-10-07 14:44:47
evt_00056635,usr_0001041,acc_000652,meal_plan_builder,dinner,abandoned,2023-11-05 11:59:03
evt_00151139,usr_0002737,acc_001702,meal_swap,dinner,used,2024-04-07 16:02:54
evt_00126734,usr_0002308,acc_001428,recipe_browse,dinner,abandoned,2023-07-13 17:36:44
evt_00118162,usr_0002149,acc_001330,dietary_filter,,abandoned,2024-02-29 10:19:53
evt_00016198,usr_0000296,acc_000196,meal_swap,lunch,used,2024-04-13 21:34:15
evt_00151327,usr_0002743,acc_001706,meal_swap,dinner,used,2024-03-23 11:01:07
evt_00016356,usr_0000297,acc_000197,nutritional_info,,abandoned,2024-02-05 13:41:28
evt_00071986,usr_0001290,acc_000809,recipe_browse,breakfast,used,2024-03-15 06:17:16
evt_00119733,usr_0002167,acc_001346,meal_plan_builder,snack,used,2024-05-02 06:25:30
evt_00001408,usr_0000028,acc_000017,recipe_browse,dinner,used,2024-01-08 17:38:47
evt_00123269,usr_0002241,acc_001388,recipe_browse,dinner,used,2024-04-11 06:15:57
evt_00025142,usr_0000459,acc_000298,nutritional_info,,used,2024-05-19 07:26:58
evt_00012733,usr_0000239,acc_000156,dietary_filter,,used,2024-05-27 19:34:18
evt_00101765,usr_0001834,acc_001136,grocery_sync,,blocked,2023-02-06 11:13:40
evt_00094873,usr_0001707,acc_001054,meal_plan_builder,lunch,used,2023-04-22 13:31:44
evt_00051069,usr_0000957,acc_000596,recipe_browse,breakfast,used,2024-02-02 10:45:27
evt_00095675,usr_0001721,acc_001066,grocery_sync,,abandoned,2024-05-01 12:41:54
evt_00109607,usr_0001986,acc_001231,grocery_sync,,abandoned,2024-04-21 16:50:04
evt_00028796,usr_0000535,acc_000338,dietary_filter,,abandoned,2023-05-24 07:33:25
evt_00074604,usr_0001339,acc_000833,recipe_browse,dinner,used,2024-04-10 08:31:16
evt_00151420,usr_0002743,acc_001706,recipe_browse,dinner,used,2024-05-13 22:05:00
evt_00101469,usr_0001828,acc_001132,nutritional_info,,used,2023-07-08 06:41:56
evt_00028669,usr_0000534,acc_000337,dietary_filter,,used,2024-02-06 06:42:30
evt_00019123,usr_0000337,acc_000223,nutritional_info,,abandoned,2024-04-15 17:54:17
evt_00125565,usr_0002285,acc_001415,grocery_sync,,used,2023-10-15 19:29:26
evt_00130847,usr_0002387,acc_001476,nutritional_info,,used,2024-01-13 12:01:50
evt_00035621,usr_0000646,acc_000406,grocery_sync,,used,2023-07-23 15:21:50
evt_00136876,usr_0002505,acc_001548,meal_plan_builder,breakfast,used,2024-03-29 15:38:33
evt_00020898,usr_0000374,acc_000243,recipe_browse,dinner,used,2024-05-26 15:55:04
evt_00038808,usr_0000705,acc_000445,dietary_filter,,used,2023-08-25 13:14:26
evt_00137122,usr_0002507,acc_001550,recipe_browse,lunch,used,2024-05-25 13:01:39
evt_00055156,usr_0001015,acc_000635,recipe_import,,used,2024-05-19 15:45:57
evt_00103764,usr_0001876,acc_001160,recipe_import,,used,2024-05-17 12:31:23
evt_00066542,usr_0001212,acc_000753,meal_plan_builder,lunch,abandoned,2023-12-29 21:08:15
evt_00050817,usr_0000954,acc_000594,recipe_browse,breakfast,used,2024-03-02 20:59:01
evt_00013946,usr_0000252,acc_000168,meal_plan_builder,breakfast,used,2024-02-23 14:35:02
evt_00019993,usr_0000354,acc_000232,meal_plan_builder,dinner,used,2023-04-25 19:26:23
evt_00109956,usr_0001990,acc_001235,recipe_browse,dinner,used,2024-05-31 06:07:45
evt_00032184,usr_0000595,acc_000373,recipe_browse,snack,abandoned,2023-01-25 16:08:04
evt_00127447,usr_0002320,acc_001435,meal_swap,dinner,used,2023-12-10 14:42:34
evt_00128657,usr_0002344,acc_001450,meal_plan_builder,dessert,abandoned,2024-04-28 19:05:03
evt_00054900,usr_0001012,acc_000632,meal_swap,dinner,used,2024-01-12 16:34:46
evt_00045226,usr_0000823,acc_000519,collection_create,,used,2023-12-09 21:19:54
evt_00080257,usr_0001434,acc_000892,recipe_browse,snack,used,2024-03-28 14:25:27
evt_00022529,usr_0000410,acc_000265,recipe_browse,dinner,used,2024-02-22 16:43:33
evt_00122139,usr_0002212,acc_001370,meal_swap,lunch,used,2023-08-08 21:09:07
evt_00086309,usr_0001543,acc_000959,recipe_browse,breakfast,used,2024-05-02 06:56:25
evt_00149557,usr_0002712,acc_001686,recipe_browse,breakfast,used,2022-09-21 21:17:54
evt_00088182,usr_0001583,acc_000981,meal_plan_builder,dinner,used,2024-03-01 16:35:16
evt_00018795,usr_0000333,acc_000220,collection_create,,abandoned,2023-05-15 09:12:38
evt_00047413,usr_0000867,acc_000552,recipe_browse,breakfast,used,2024-05-07 22:03:27
evt_00127626,usr_0002325,acc_001437,meal_plan_builder,lunch,used,2024-05-02 21:26:51
evt_00054891,usr_0001012,acc_000632,dietary_filter,,used,2023-12-19 09:50:07
evt_00075942,usr_0001360,acc_000844,dietary_filter,,used,2024-05-15 20:51:04
evt_00140063,usr_0002557,acc_001583,recipe_browse,breakfast,abandoned,2024-02-02 20:21:10
evt_00018073,usr_0000321,acc_000211,dietary_filter,,used,2024-06-01 07:47:28
evt_00126876,usr_0002312,acc_001431,nutritional_info,,used,2023-12-30 12:37:08
evt_00012099,usr_0000220,acc_000144,dietary_filter,,abandoned,2024-04-29 13:16:12
evt_00050176,usr_0000936,acc_000585,dietary_filter,,abandoned,2024-04-30 20:56:57
evt_00155769,usr_0002835,acc_001756,recipe_browse,dinner,used,2023-04-21 11:46:02
evt_00101331,usr_0001825,acc_001130,meal_swap,dinner,used,2023-07-10 21:53:59
evt_00010584,usr_0000190,acc_000123,dietary_filter,,used,2023-04-06 16:24:35
evt_00021419,usr_0000392,acc_000252,nutritional_info,,abandoned,2023-11-27 22:09:22
evt_00005270,usr_0000096,acc_000065,dietary_filter,,used,2024-05-20 16:05:24
evt_00145085,usr_0002633,acc_001636,meal_plan_builder,lunch,used,2023-04-22 18:13:15
evt_00042854,usr_0000785,acc_000496,recipe_import,,used,2024-04-14 20:02:23
evt_00107322,usr_0001938,acc_001199,recipe_browse,breakfast,used,2022-07-10 22:51:21
evt_00067082,usr_0001221,acc_000760,nutritional_info,,used,2024-06-01 14:10:49
evt_00046211,usr_0000849,acc_000537,meal_plan_builder,lunch,used,2024-05-16 12:11:58
evt_00124309,usr_0002261,acc_001399,grocery_sync,,abandoned,2022-12-09 12:55:42
evt_00118936,usr_0002160,acc_001340,recipe_browse,dinner,used,2023-08-20 19:40:08
evt_00048034,usr_0000889,acc_000561,recipe_browse,snack,abandoned,2023-06-26 11:02:42
evt_00078069,usr_0001399,acc_000870,recipe_browse,dinner,abandoned,2023-10-13 11:23:39
evt_00004901,usr_0000088,acc_000059,recipe_browse,dinner,used,2023-12-30 15:42:02
evt_00066671,usr_0001214,acc_000755,recipe_browse,lunch,used,2023-12-31 16:26:23
evt_00088900,usr_0001592,acc_000987,collection_create,,abandoned,2023-09-04 22:12:06
evt_00081067,usr_0001451,acc_000904,dietary_filter,,used,2024-05-27 16:56:26
evt_00108705,usr_0001961,acc_001216,meal_plan_builder,dinner,used,2023-12-22 13:49:02
evt_00148969,usr_0002704,acc_001679,meal_plan_builder,lunch,abandoned,2023-11-09 19:06:19
evt_00052515,usr_0000977,acc_000610,grocery_sync,,used,2023-11-26 13:18:49
evt_00022343,usr_0000404,acc_000262,nutritional_info,,abandoned,2024-01-16 13:25:09
evt_00153969,usr_0002795,acc_001736,dietary_filter,,used,2024-05-19 16:36:52
evt_00156627,usr_0002843,acc_001762,collection_create,,used,2024-02-29 17:44:21
evt_00045251,usr_0000825,acc_000521,dietary_filter,,used,2023-06-22 19:03:18
evt_00095555,usr_0001719,acc_001064,dietary_filter,,used,2023-12-07 10:42:16
evt_00122487,usr_0002223,acc_001377,grocery_sync,,used,2024-04-27 06:14:02
evt_00070679,usr_0001273,acc_000796,meal_plan_builder,snack,used,2023-12-04 10:58:56
evt_00060711,usr_0001105,acc_000692,dietary_filter,,used,2024-05-10 12:01:52
evt_00002167,usr_0000046,acc_000027,collection_create,,blocked,2023-12-29 13:07:17
evt_00031345,usr_0000586,acc_000366,recipe_browse,lunch,abandoned,2023-11-03 18:53:30
evt_00117855,usr_0002138,acc_001324,recipe_import,,used,2024-02-07 07:06:55
evt_00131895,usr_0002406,acc_001490,nutritional_info,,used,2023-08-01 19:50:33
evt_00072248,usr_0001296,acc_000811,nutritional_info,,abandoned,2024-05-02 06:23:43
evt_00147186,usr_0002677,acc_001659,recipe_browse,dinner,abandoned,2023-05-10 13:53:21
evt_00024192,usr_0000440,acc_000286,recipe_import,,used,2024-02-29 07:21:46
evt_00132331,usr_0002414,acc_001495,recipe_browse,breakfast,used,2024-05-04 09:57:50
evt_00152194,usr_0002768,acc_001718,recipe_import,,used,2023-04-03 11:47:55
evt_00024975,usr_0000455,acc_000297,dietary_filter,,used,2024-05-19 11:11:31
evt_00104091,usr_0001887,acc_001164,recipe_browse,lunch,used,2023-11-18 19:02:04
evt_00097687,usr_0001771,acc_001095,dietary_filter,,abandoned,2024-05-10 16:07:38
evt_00125758,usr_0002292,acc_001420,recipe_browse,dinner,abandoned,2024-04-14 10:29:35
evt_00086358,usr_0001543,acc_000959,recipe_browse,dinner,used,2023-08-23 15:49:19
evt_00049001,usr_0000910,acc_000572,nutritional_info,,used,2024-05-24 07:46:40
evt_00100249,usr_0001806,acc_001119,recipe_browse,lunch,used,2024-02-21 16:23:16
evt_00054161,usr_0000998,acc_000623,collection_create,,used,2024-04-05 07:54:08
evt_00089424,usr_0001603,acc_000995,grocery_sync,,blocked,2024-05-15 13:01:47
evt_00114488,usr_0002085,acc_001286,recipe_browse,dinner,used,2024-05-06 22:24:32
evt_00151607,usr_0002744,acc_001707,nutritional_info,,abandoned,2024-01-01 11:48:46
evt_00137291,usr_0002510,acc_001552,meal_plan_builder,breakfast,used,2023-10-05 12:12:42
evt_00055444,usr_0001019,acc_000638,recipe_browse,lunch,used,2024-03-14 06:44:54
evt_00128797,usr_0002348,acc_001451,dietary_filter,,abandoned,2023-10-23 16:45:26
evt_00137425,usr_0002512,acc_001554,meal_plan_builder,breakfast,used,2022-12-21 14:37:26
evt_00124947,usr_0002274,acc_001408,meal_swap,dessert,abandoned,2024-03-19 22:16:00
evt_00063126,usr_0001141,acc_000712,recipe_browse,snack,used,2023-04-23 14:39:39
evt_00148588,usr_0002699,acc_001675,nutritional_info,,used,2024-01-08 21:27:47
evt_00088201,usr_0001584,acc_000982,recipe_import,,blocked,2024-04-27 13:55:20
evt_00063310,usr_0001144,acc_000713,recipe_import,,used,2023-09-28 20:10:04
evt_00097883,usr_0001777,acc_001099,recipe_browse,snack,used,2024-02-02 18:19:54
evt_00153112,usr_0002779,acc_001725,dietary_filter,,used,2024-01-16 21:30:44
evt_00116633,usr_0002124,acc_001312,meal_plan_builder,dinner,used,2023-10-27 22:25:23
evt_00079614,usr_0001424,acc_000885,nutritional_info,,used,2024-03-14 13:43:47
evt_00079520,usr_0001424,acc_000885,dietary_filter,,used,2023-10-21 09:37:47
evt_00039267,usr_0000716,acc_000450,meal_plan_builder,dinner,abandoned,2023-06-19 12:11:42
evt_00086470,usr_0001544,acc_000960,dietary_filter,,used,2024-04-16 16:01:02
evt_00028349,usr_0000523,acc_000333,recipe_browse,snack,used,2023-09-16 20:23:25
evt_00024870,usr_0000453,acc_000295,meal_swap,dinner,used,2024-03-12 12:02:44
evt_00129048,usr_0002351,acc_001453,collection_create,,blocked,2024-05-03 13:36:24
evt_00091308,usr_0001642,acc_001017,dietary_filter,,used,2024-04-19 17:06:57
evt_00120704,usr_0002183,acc_001357,dietary_filter,,used,2024-04-19 12:13:56
evt_00139022,usr_0002538,acc_001571,recipe_import,,abandoned,2023-08-27 16:07:12
evt_00122857,usr_0002236,acc_001383,collection_create,,abandoned,2023-01-05 16:49:34
evt_00080254,usr_0001434,acc_000892,recipe_browse,dinner,used,2024-03-10 15:22:47
evt_00091233,usr_0001639,acc_001015,meal_plan_builder,lunch,abandoned,2023-08-29 21:18:46
evt_00123332,usr_0002241,acc_001388,meal_plan_builder,breakfast,used,2024-03-11 22:53:46
evt_00152652,usr_0002775,acc_001721,nutritional_info,,used,2024-05-08 21:52:27
evt_00015916,usr_0000291,acc_000192,grocery_sync,,used,2024-05-24 06:34:50
evt_00048550,usr_0000899,acc_000567,recipe_browse,lunch,used,2024-05-31 15:01:21
evt_00018492,usr_0000329,acc_000216,recipe_import,,used,2024-03-09 06:09:07
evt_00017619,usr_0000316,acc_000207,grocery_sync,,used,2023-11-25 10:38:30
evt_00048983,usr_0000910,acc_000572,meal_plan_builder,snack,abandoned,2024-05-14 15:02:42
evt_00056083,usr_0001029,acc_000645,nutritional_info,,used,2024-03-25 17:54:05
evt_00051594,usr_0000962,acc_000600,grocery_sync,,used,2024-05-16 17:46:38
evt_00055026,usr_0001013,acc_000633,meal_swap,breakfast,used,2024-05-08 19:12:21
evt_00047370,usr_0000866,acc_000551,dietary_filter,,abandoned,2023-11-25 22:55:16
evt_00073315,usr_0001318,acc_000822,recipe_browse,snack,used,2023-09-23 15:14:16
evt_00000762,usr_0000021,acc_000011,nutritional_info,,used,2023-10-19 07:56:08
