account_id,month,active_days,recipes_cooked,recipes_saved,missed_meal_plans,seats_used,support_tickets,support_ticket_category
acc_000903,2024-02-01,7,0,13,0,1,0,none
acc_000903,2024-03-01,4,0,14,0,1,0,none
acc_000903,2024-04-01,8,3,2,0,1,0,none
acc_000903,2024-05-01,1,5,2,0,1,0,none
acc_000904,2023-11-01,27,19,8,2,1,0,none
acc_000904,2023-12-01,21,13,24,0,2,0,none
acc_000904,2024-01-01,21,11,14,1,1,0,none
acc_000904,2024-02-01,24,30,11,0,1,0,none
acc_000904,2024-03-01,11,26,21,2,2,0,none
acc_000904,2024-04-01,26,33,14,1,1,2,none
acc_000904,2024-05-01,14,22,13,0,2,0,none
acc_000905,2022-12-01,21,25,6,1,1,0,none
acc_000905,2023-01-01,16,23,13,0,1,0,none
acc_000905,2023-02-01,13,27,14,3,1,0,none
acc_000905,2023-03-01,23,31,13,0,1,0,none
acc_000905,2023-04-01,23,25,6,0,1,0,none
acc_000905,2023-05-01,16,27,11,1,1,0,none
acc_000905,2023-06-01,14,27,13,0,1,0,none
acc_000905,2023-07-01,19,19,14,0,1,0,none
acc_000905,2023-08-01,31,17,23,0,1,1,product
acc_000905,2023-09-01,20,16,11,0,1,0,none
acc_000905,2023-10-01,17,29,15,0,1,0,none
acc_000905,2023-11-01,24,49,19,0,1,0,none
acc_000905,2023-12-01,27,18,16,0,1,0,none
acc_000905,2024-01-01,23,27,9,2,1,0,none
acc_000905,2024-02-01,18,12,12,1,1,3,none
acc_000905,2024-03-01,22,23,19,0,1,0,none
acc_000905,2024-04-01,16,18,10,0,1,0,none
acc_000905,2024-05-01,17,23,7,0,1,0,none
acc_000906,2022-12-01,13,32,11,0,1,0,none
acc_000906,2023-01-01,19,33,13,2,1,0,none
acc_000906,2023-02-01,20,24,15,0,1,0,none
acc_000906,2023-03-01,9,25,15,2,1,0,none
acc_000906,2023-04-01,13,37,12,1,1,0,none
acc_000906,2023-05-01,13,26,17,0,1,0,none
acc_000906,2023-06-01,19,8,8,0,1,2,product
acc_000906,2023-07-01,15,23,15,1,1,0,none
acc_000906,2023-08-01,23,29,15,1,1,0,none
acc_000906,2023-09-01,20,16,14,2,1,0,none
acc_000906,2023-10-01,13,29,11,0,1,0,none
acc_000906,2023-11-01,16,17,12,2,1,0,none
acc_000906,2023-12-01,25,12,11,0,1,0,none
acc_000906,2024-01-01,17,31,12,2,1,1,account
acc_000906,2024-02-01,16,17,11,0,1,0,none
acc_000906,2024-03-01,20,26,21,2,1,0,none
acc_000906,2024-04-01,22,20,16,2,1,0,none
acc_000906,2024-05-01,16,23,14,1,1,0,none
acc_000907,2022-12-01,25,21,17,1,1,1,product
acc_000907,2023-01-01,19,39,8,0,1,0,none
acc_000907,2023-02-01,22,22,11,0,1,0,none
acc_000907,2023-03-01,18,28,7,1,1,0,none
acc_000907,2023-04-01,17,36,5,2,1,0,none
acc_000907,2023-05-01,19,23,6,2,1,0,none
acc_000907,2023-06-01,22,31,15,0,1,0,none
acc_000907,2023-07-01,12,16,8,0,1,0,none
acc_000907,2023-08-01,25,12,14,0,1,0,none
acc_000907,2023-09-01,14,20,17,2,1,0,none
acc_000907,2023-10-01,22,25,12,1,1,3,none
acc_000907,2023-11-01,20,22,17,0,1,0,none
acc_000907,2023-12-01,15,30,14,0,1,0,none
acc_000907,2024-01-01,15,24,13,1,1,3,billing
acc_000907,2024-02-01,19,22,7,1,1,0,none
acc_000907,2024-03-01,16,29,8,1,1,0,none
acc_000907,2024-04-01,19,29,3,0,1,0,none
acc_000907,2024-05-01,18,29,4,0,1,0,none
acc_000908,2024-05-01,9,5,0,0,1,2,billing
acc_000909,2023-11-01,6,1,7,1,1,3,billing
acc_000909,2023-12-01,14,0,7,0,1,3,product
acc_000909,2024-01-01,6,2,12,0,1,0,none
acc_000909,2024-02-01,4,0,3,0,1,0,none
acc_000909,2024-03-01,13,0,12,0,1,0,none
acc_000909,2024-04-01,3,1,9,0,1,0,none
acc_000909,2024-05-01,9,0,12,0,1,0,none
acc_000910,2024-02-01,13,1,1,0,1,0,none
acc_000910,2024-03-01,7,0,5,0,1,0,none
acc_000910,2024-04-01,11,1,10,0,1,0,none
acc_000910,2024-05-01,8,1,15,0,1,3,product
acc_000911,2024-01-01,18,34,12,0,1,0,none
acc_000911,2024-02-01,11,16,21,0,1,0,none
acc_000911,2024-03-01,15,24,16,0,1,0,none
acc_000911,2024-04-01,11,26,7,0,1,0,none
acc_000911,2024-05-01,18,16,13,1,1,0,none
acc_000912,2023-06-01,13,0,10,0,1,0,none
acc_000912,2023-07-01,8,2,4,0,2,3,product
acc_000912,2023-08-01,6,1,8,0,2,0,none
acc_000912,2023-09-01,14,0,19,0,1,0,none
acc_000912,2023-10-01,6,1,17,1,1,0,none
acc_000912,2023-11-01,4,2,7,1,2,0,none
acc_000912,2023-12-01,12,0,14,0,3,0,none
acc_000912,2024-01-01,8,0,8,0,1,0,none
acc_000912,2024-02-01,7,0,3,0,1,0,none
acc_000912,2024-03-01,9,2,9,1,1,0,none
acc_000912,2024-04-01,3,5,0,1,3,0,none
acc_000912,2024-05-01,9,2,0,0,1,0,none
acc_000913,2024-03-01,17,24,5,0,1,0,none
acc_000913,2024-04-01,3,3,3,0,1,0,none
acc_000913,2024-05-01,5,2,4,0,2,0,none
acc_000914,2023-12-01,26,27,8,1,1,0,none
acc_000914,2024-01-01,21,31,10,1,1,0,none
acc_000914,2024-02-01,18,26,18,2,2,0,none
acc_000914,2024-03-01,12,16,11,1,2,0,none
acc_000914,2024-04-01,24,32,7,0,1,0,none
acc_000914,2024-05-01,17,34,14,0,1,0,none
acc_000915,2024-05-01,19,36,23,2,1,0,none
acc_000916,2023-04-01,19,31,18,1,1,0,none
acc_000916,2023-05-01,14,14,12,3,1,0,none
acc_000916,2023-06-01,20,31,19,2,1,0,none
acc_000916,2023-07-01,15,24,17,0,1,3,product
acc_000916,2023-08-01,18,20,3,1,1,0,none
acc_000916,2023-09-01,12,26,12,0,1,0,none
acc_000916,2023-10-01,16,24,9,0,1,0,none
acc_000916,2023-11-01,13,24,4,1,1,0,none
acc_000916,2023-12-01,24,20,10,0,1,2,account
acc_000916,2024-01-01,16,17,7,0,1,0,none
acc_000916,2024-02-01,22,21,12,0,1,0,none
acc_000916,2024-03-01,22,35,22,0,1,0,none
acc_000916,2024-04-01,12,37,8,2,1,0,none
acc_000916,2024-05-01,20,27,7,0,1,0,none
acc_000917,2024-02-01,21,16,10,1,2,0,none
acc_000917,2024-03-01,16,9,21,0,1,0,none
acc_000917,2024-04-01,19,20,16,1,1,0,none
acc_000917,2024-05-01,18,29,15,0,2,3,product
acc_000918,2023-02-01,7,2,12,1,3,0,none
acc_000918,2023-03-01,13,0,7,0,1,0,none
acc_000918,2023-04-01,8,0,3,0,2,0,none
acc_000918,2023-05-01,11,0,13,0,2,0,none
acc_000918,2023-06-01,9,1,6,0,1,0,none
acc_000918,2023-07-01,9,2,10,0,1,0,none
acc_000918,2023-08-01,8,1,8,1,1,0,none
acc_000918,2023-09-01,8,0,10,0,2,0,none
acc_000918,2023-10-01,9,2,5,0,2,0,none
acc_000918,2023-11-01,9,0,11,0,1,0,none
acc_000918,2023-12-01,8,1,1,1,1,0,none
acc_000918,2024-01-01,6,0,12,0,2,0,none
acc_000918,2024-02-01,7,0,12,0,2,0,none
acc_000918,2024-03-01,8,1,16,0,1,0,none
acc_000918,2024-04-01,3,3,4,0,1,0,none
acc_000918,2024-05-01,6,6,5,1,1,0,none
acc_000919,2023-11-01,7,2,13,1,1,0,none
acc_000919,2023-12-01,6,0,9,0,1,0,none
acc_000919,2024-01-01,7,1,1,1,1,3,product
acc_000919,2024-02-01,12,1,12,0,1,0,none
acc_000919,2024-03-01,3,1,6,1,1,0,none
acc_000919,2024-04-01,8,2,6,0,1,3,account
acc_000919,2024-05-01,12,1,6,0,1,0,none
acc_000920,2023-12-01,18,12,11,0,1,3,product
acc_000920,2024-01-01,18,22,9,1,1,0,none
acc_000920,2024-02-01,16,30,11,0,1,0,none
acc_000920,2024-03-01,11,15,6,0,1,0,none
acc_000920,2024-04-01,12,31,12,0,1,0,none
acc_000920,2024-05-01,19,25,0,1,1,0,none
acc_000921,2023-10-01,27,32,13,0,1,0,none
acc_000921,2023-11-01,23,10,13,1,1,0,none
acc_000921,2023-12-01,23,30,18,0,1,0,none
acc_000921,2024-01-01,25,22,11,2,1,0,none
acc_000921,2024-02-01,21,16,0,0,1,0,none
acc_000921,2024-03-01,16,22,6,0,1,0,none
acc_000921,2024-04-01,7,27,2,1,1,0,none
acc_000921,2024-05-01,12,28,19,0,1,0,none
acc_000922,2024-01-01,9,17,7,0,1,0,none
acc_000922,2024-02-01,18,28,21,0,1,0,none
acc_000922,2024-03-01,28,33,12,0,1,0,none
acc_000922,2024-04-01,27,37,9,0,1,0,none
acc_000922,2024-05-01,22,17,10,0,1,0,none
acc_000923,2023-06-01,10,1,11,0,1,0,none
acc_000923,2023-07-01,10,1,10,0,1,0,none
acc_000923,2023-08-01,9,1,6,1,1,2,product
acc_000923,2023-09-01,1,0,17,0,1,3,account
acc_000923,2023-10-01,8,1,10,1,1,0,none
acc_000923,2023-11-01,6,0,8,0,1,0,none
acc_000923,2023-12-01,3,0,15,0,1,0,none
acc_000923,2024-01-01,9,0,13,0,1,0,none
acc_000923,2024-02-01,10,0,1,0,1,0,none
acc_000923,2024-03-01,11,1,11,1,1,0,none
acc_000923,2024-04-01,15,1,12,0,1,0,none
acc_000923,2024-05-01,10,1,10,1,1,0,none
acc_000924,2023-10-01,12,34,24,0,1,0,none
acc_000924,2023-11-01,18,20,21,1,1,0,none
acc_000924,2023-12-01,20,19,16,1,1,0,none
acc_000924,2024-01-01,13,19,5,0,1,0,none
acc_000924,2024-02-01,31,31,17,0,1,0,none
acc_000924,2024-03-01,11,29,4,2,1,0,none
acc_000924,2024-04-01,18,18,16,1,1,0,none
acc_000924,2024-05-01,20,17,19,1,1,0,none
acc_000925,2023-05-01,16,1,10,0,1,0,none
acc_000925,2023-06-01,3,2,15,1,1,0,none
acc_000925,2023-07-01,7,0,17,0,1,0,none
acc_000925,2023-08-01,10,1,13,1,1,0,none
acc_000925,2023-09-01,1,1,6,1,1,0,none
acc_000925,2023-10-01,8,2,13,1,1,0,none
acc_000925,2023-11-01,12,2,1,0,1,0,none
acc_000925,2023-12-01,4,0,15,0,1,0,none
acc_000925,2024-01-01,7,1,7,1,1,2,product
acc_000925,2024-02-01,2,0,13,0,1,0,none
acc_000925,2024-03-01,8,3,11,1,1,3,product
acc_000925,2024-04-01,7,2,10,0,1,2,product
acc_000925,2024-05-01,7,0,12,0,1,0,none
acc_000926,2023-02-01,10,26,15,0,1,2,product
acc_000926,2023-03-01,25,19,20,0,1,0,none
acc_000926,2023-04-01,16,23,12,1,1,0,none
acc_000926,2023-05-01,20,10,7,1,1,0,none
acc_000926,2023-06-01,19,19,18,1,1,0,none
acc_000926,2023-07-01,20,29,8,1,1,0,none
acc_000926,2023-08-01,18,17,3,2,1,0,none
acc_000926,2023-09-01,12,16,14,0,1,0,none
acc_000926,2023-10-01,13,27,12,3,1,0,none
acc_000926,2023-11-01,23,13,5,1,1,0,none
acc_000926,2023-12-01,15,29,13,3,1,0,none
acc_000926,2024-01-01,27,27,13,0,1,0,none
acc_000926,2024-02-01,4,19,9,1,1,0,none
acc_000926,2024-03-01,15,28,7,3,1,0,none
acc_000926,2024-04-01,16,18,15,1,1,0,none
acc_000926,2024-05-01,21,43,14,0,1,0,none
acc_000927,2022-12-01,21,23,8,1,1,1,billing
acc_000927,2023-01-01,15,22,10,0,1,0,none
acc_000927,2023-02-01,24,22,17,2,1,0,none
acc_000927,2023-03-01,16,6,9,0,1,0,none
acc_000927,2023-04-01,10,40,17,0,1,0,none
acc_000927,2023-05-01,23,40,11,0,1,0,none
acc_000927,2023-06-01,14,23,15,1,1,0,none
acc_000927,2023-07-01,12,34,19,0,1,0,none
acc_000927,2023-08-01,7,26,1,0,1,0,none
acc_000927,2023-09-01,21,23,12,3,1,0,none
acc_000927,2023-10-01,7,28,12,0,1,0,none
acc_000927,2023-11-01,27,27,10,1,1,0,none
acc_000927,2023-12-01,16,26,14,1,1,0,none
acc_000927,2024-01-01,28,36,22,0,1,0,none
acc_000927,2024-02-01,23,15,10,2,1,0,none
acc_000927,2024-03-01,9,16,8,0,1,0,none
acc_000927,2024-04-01,21,34,14,0,1,0,none
acc_000927,2024-05-01,19,17,12,0,1,0,none
acc_000928,2022-12-01,5,0,2,0,1,3,product
acc_000928,2023-01-01,13,0,10,0,1,0,none
acc_000928,2023-02-01,8,0,3,0,1,0,none
acc_000928,2023-03-01,5,0,8,0,1,0,none
acc_000928,2023-04-01,11,0,16,0,1,0,none
acc_000928,2023-05-01,9,0,11,0,1,3,product
acc_000928,2023-06-01,5,1,14,1,1,0,none
acc_000928,2023-07-01,1,2,17,1,1,0,none
acc_000928,2023-08-01,5,1,9,1,1,3,product
acc_000928,2023-09-01,6,1,8,1,1,2,product
acc_000928,2023-10-01,5,2,7,2,1,0,none
acc_000928,2023-11-01,8,2,8,0,1,0,none
acc_000928,2023-12-01,6,0,5,0,1,0,none
acc_000928,2024-01-01,2,1,16,1,1,0,none
acc_000928,2024-02-01,6,1,10,0,1,0,none
acc_000928,2024-03-01,8,1,3,1,1,2,billing
acc_000928,2024-04-01,1,4,2,0,1,0,none
acc_000928,2024-05-01,4,1,2,0,1,0,none
acc_000929,2023-10-01,7,0,10,0,1,0,none
acc_000929,2023-11-01,12,3,7,0,1,0,none
acc_000929,2023-12-01,8,0,2,0,1,0,none
acc_000929,2024-01-01,3,0,9,0,1,2,account
acc_000929,2024-02-01,2,2,12,0,1,3,product
acc_000929,2024-03-01,11,1,6,1,1,0,none
acc_000929,2024-04-01,5,0,5,0,1,0,none
acc_000929,2024-05-01,8,0,6,0,1,3,account
acc_000930,2023-07-01,22,15,15,0,1,0,none
acc_000930,2023-08-01,19,24,11,2,1,3,account
acc_000930,2023-09-01,26,17,20,1,1,3,product
acc_000930,2023-10-01,23,35,14,0,1,0,none
acc_000930,2023-11-01,22,15,16,0,1,0,none
acc_000930,2023-12-01,10,42,12,0,1,0,none
acc_000930,2024-01-01,25,14,15,0,1,0,none
acc_000930,2024-02-01,26,23,16,0,1,1,billing
acc_000930,2024-03-01,23,34,13,0,1,1,product
acc_000930,2024-04-01,24,25,9,1,1,0,none
acc_000930,2024-05-01,19,23,21,1,1,0,none
acc_000931,2024-03-01,19,25,17,0,1,0,none
acc_000931,2024-04-01,23,40,12,1,1,0,none
acc_000931,2024-05-01,20,28,10,0,1,0,none
acc_000932,2023-10-01,20,18,11,0,1,0,none
acc_000932,2023-11-01,18,39,16,2,1,0,none
acc_000932,2023-12-01,25,22,12,0,1,0,none
acc_000932,2024-01-01,17,27,11,0,1,0,none
acc_000932,2024-02-01,18,19,7,3,1,0,none
acc_000932,2024-03-01,18,41,11,0,1,0,none
acc_000932,2024-04-01,19,12,10,0,1,0,none
acc_000932,2024-05-01,11,23,12,0,1,0,none
acc_000933,2022-12-01,22,23,18,1,1,2,billing
acc_000933,2023-01-01,12,26,11,1,1,1,product
acc_000933,2023-02-01,24,31,16,2,1,0,none
acc_000933,2023-03-01,19,23,15,0,1,0,none
acc_000933,2023-04-01,19,38,22,0,1,0,none
acc_000933,2023-05-01,26,18,10,0,1,0,none
acc_000933,2023-06-01,25,13,15,1,1,0,none
acc_000933,2023-07-01,19,31,11,1,1,0,none
acc_000933,2023-08-01,22,18,14,1,1,0,none
acc_000933,2023-09-01,23,37,10,0,1,0,none
acc_000933,2023-10-01,21,22,7,0,1,0,none
acc_000933,2023-11-01,19,32,12,2,1,1,billing
acc_000933,2023-12-01,13,18,4,0,1,0,none
acc_000933,2024-01-01,25,24,3,0,1,0,none
acc_000933,2024-02-01,23,24,18,0,1,0,none
acc_000933,2024-03-01,23,13,15,0,1,0,none
acc_000933,2024-04-01,29,13,17,1,1,0,none
acc_000933,2024-05-01,25,22,8,0,1,0,none
acc_000934,2024-01-01,16,18,15,0,1,1,account
acc_000934,2024-02-01,23,40,12,1,1,0,none
acc_000934,2024-03-01,14,23,11,1,1,0,none
acc_000934,2024-04-01,23,13,20,0,1,1,billing
acc_000934,2024-05-01,23,28,7,0,1,0,none
acc_000935,2023-02-01,20,22,0,0,1,0,none
acc_000935,2023-03-01,20,31,10,1,1,3,account
acc_000935,2023-04-01,17,36,13,1,1,0,none
acc_000935,2023-05-01,19,27,8,1,1,1,product
acc_000935,2023-06-01,20,19,15,0,1,0,none
acc_000935,2023-07-01,11,11,17,0,1,0,none
acc_000935,2023-08-01,14,29,15,3,1,0,none
acc_000935,2023-09-01,23,18,18,0,1,0,none
acc_000935,2023-10-01,5,24,11,1,1,0,none
acc_000935,2023-11-01,10,23,2,1,1,0,none
acc_000935,2023-12-01,9,25,15,0,1,0,none
acc_000935,2024-01-01,16,24,15,2,1,0,none
acc_000935,2024-02-01,17,9,18,1,1,3,product
acc_000935,2024-03-01,20,17,12,1,1,0,none
acc_000935,2024-04-01,20,23,10,1,1,0,none
acc_000935,2024-05-01,13,26,14,0,1,0,none
acc_000936,2022-12-01,16,28,18,2,1,0,none
acc_000936,2023-01-01,18,10,14,0,1,2,none
acc_000936,2023-02-01,15,32,17,0,1,0,none
acc_000936,2023-03-01,20,19,15,0,1,0,none
acc_000936,2023-04-01,14,23,7,3,1,0,none
acc_000936,2023-05-01,11,14,18,0,1,0,none
acc_000936,2023-06-01,19,36,7,0,1,0,none
acc_000936,2023-07-01,14,24,9,2,1,0,none
acc_000936,2023-08-01,18,31,16,0,1,0,none
acc_000936,2023-09-01,24,27,3,2,1,0,none
acc_000936,2023-10-01,16,18,14,0,1,0,none
acc_000936,2023-11-01,23,26,10,2,1,1,billing
acc_000936,2023-12-01,8,14,9,0,1,0,none
acc_000936,2024-01-01,25,26,11,0,1,0,none
acc_000936,2024-02-01,20,29,11,0,1,0,none
acc_000936,2024-03-01,10,32,14,1,1,0,none
acc_000936,2024-04-01,22,42,11,1,1,0,none
acc_000936,2024-05-01,16,21,13,1,1,0,none
acc_000937,2024-02-01,19,15,8,1,1,2,billing
acc_000937,2024-03-01,21,23,19,0,1,0,none
acc_000937,2024-04-01,22,24,18,1,1,0,none
acc_000937,2024-05-01,12,23,12,0,1,0,none
acc_000938,2024-04-01,16,25,13,2,1,0,none
acc_000938,2024-05-01,17,30,14,0,1,0,none
acc_000939,2022-12-01,16,26,12,0,1,1,billing
acc_000939,2023-01-01,16,34,12,1,1,0,none
acc_000939,2023-02-01,18,16,20,0,1,0,none
acc_000939,2023-03-01,30,14,16,0,1,0,none
acc_000939,2023-04-01,17,29,23,1,1,0,none
acc_000939,2023-05-01,17,13,15,2,1,3,product
acc_000939,2023-06-01,16,25,19,1,1,0,none
acc_000939,2023-07-01,17,25,6,0,1,0,none
acc_000939,2023-08-01,23,24,9,0,1,0,none
acc_000939,2023-09-01,14,24,9,2,1,0,none
acc_000939,2023-10-01,31,30,17,0,1,0,none
acc_000939,2023-11-01,31,23,11,1,1,2,account
acc_000939,2023-12-01,17,22,10,2,1,0,none
acc_000939,2024-01-01,20,15,13,0,1,0,none
acc_000939,2024-02-01,20,34,18,2,1,0,none
acc_000939,2024-03-01,20,25,11,0,1,0,none
acc_000939,2024-04-01,5,2,4,1,1,0,none
acc_000939,2024-05-01,6,2,0,0,1,0,none
acc_000940,2023-01-01,11,22,5,0,1,0,none
acc_000940,2023-02-01,18,29,15,1,1,0,none
acc_000940,2023-03-01,17,30,7,0,1,0,none
acc_000940,2023-04-01,20,27,14,1,1,0,none
acc_000940,2023-05-01,19,21,18,0,1,0,none
acc_000940,2023-06-01,13,17,11,1,1,0,none
acc_000940,2023-07-01,22,39,14,1,1,0,none
acc_000940,2023-08-01,10,6,13,1,1,0,none
acc_000940,2023-09-01,23,19,11,1,1,0,none
acc_000940,2023-10-01,14,29,16,0,1,0,none
acc_000940,2023-11-01,19,20,20,2,1,0,none
acc_000940,2023-12-01,21,14,17,1,1,0,none
acc_000940,2024-01-01,11,30,13,0,1,0,none
acc_000940,2024-02-01,21,22,17,1,1,3,product
acc_000940,2024-03-01,23,24,19,0,1,0,none
acc_000940,2024-04-01,6,3,0,0,1,0,none
acc_000940,2024-05-01,1,2,2,0,1,0,none
acc_000941,2023-12-01,10,20,19,0,1,0,none
acc_000941,2024-01-01,18,34,22,1,1,0,none
acc_000941,2024-02-01,16,33,14,0,1,0,none
acc_000941,2024-03-01,24,34,22,0,1,0,none
acc_000941,2024-04-01,5,19,6,0,1,0,none
acc_000941,2024-05-01,28,30,23,0,1,0,none
acc_000942,2023-11-01,8,1,15,1,1,0,none
acc_000942,2023-12-01,6,1,10,0,1,0,none
acc_000942,2024-01-01,9,1,1,1,1,0,none
acc_000942,2024-02-01,12,0,6,0,1,0,none
acc_000942,2024-03-01,9,0,18,0,1,0,none
acc_000942,2024-04-01,4,4,3,0,1,0,none
acc_000942,2024-05-01,2,7,0,1,1,0,none
acc_000943,2023-11-01,15,1,22,0,1,0,none
acc_000943,2023-12-01,7,1,17,0,1,0,none
acc_000943,2024-01-01,9,0,11,0,1,0,none
acc_000943,2024-02-01,6,0,15,0,1,0,none
acc_000943,2024-03-01,11,0,15,0,1,0,none
acc_000943,2024-04-01,3,1,4,0,1,0,none
acc_000943,2024-05-01,1,3,1,0,1,0,none
acc_000944,2023-07-01,30,28,17,2,1,0,none
acc_000944,2023-08-01,12,14,16,0,1,0,none
acc_000944,2023-09-01,17,31,9,0,1,0,none
acc_000944,2023-10-01,17,17,13,0,1,0,none
acc_000944,2023-11-01,16,29,13,3,1,0,none
acc_000944,2023-12-01,24,30,8,0,1,0,none
acc_000944,2024-01-01,16,5,6,1,1,0,none
acc_000944,2024-02-01,28,25,11,0,1,0,none
acc_000944,2024-03-01,11,28,14,0,1,0,none
acc_000944,2024-04-01,18,21,12,0,1,0,none
acc_000944,2024-05-01,28,29,3,2,1,0,none
acc_000945,2022-12-01,17,36,9,0,1,2,billing
acc_000945,2023-01-01,18,27,18,1,2,0,none
acc_000945,2023-02-01,13,16,9,0,2,0,none
acc_000945,2023-03-01,21,19,10,0,1,0,none
acc_000945,2023-04-01,16,26,20,0,1,0,none
acc_000945,2023-05-01,16,25,0,0,3,0,none
acc_000945,2023-06-01,21,10,12,0,1,1,product
acc_000945,2023-07-01,12,11,22,0,1,0,none
acc_000945,2023-08-01,18,28,5,2,1,0,none
acc_000945,2023-09-01,13,26,9,1,3,0,none
acc_000945,2023-10-01,10,27,8,0,1,0,none
acc_000945,2023-11-01,27,13,18,0,1,0,none
acc_000945,2023-12-01,21,24,14,0,2,0,none
acc_000945,2024-01-01,21,16,14,2,1,0,none
acc_000945,2024-02-01,16,21,23,1,2,0,none
acc_000945,2024-03-01,17,22,11,0,1,0,none
acc_000945,2024-04-01,3,2,1,0,3,1,account
acc_000945,2024-05-01,1,0,0,0,2,0,none
acc_000946,2023-11-01,22,17,5,1,1,0,none
acc_000946,2023-12-01,18,15,16,1,1,0,none
acc_000946,2024-01-01,27,23,17,2,1,0,none
acc_000946,2024-02-01,15,16,14,1,1,0,none
acc_000946,2024-03-01,14,19,17,0,1,0,none
acc_000946,2024-04-01,10,24,14,2,1,0,none
acc_000946,2024-05-01,20,26,23,0,1,0,none
acc_000947,2023-11-01,8,0,10,0,1,0,none
acc_000947,2023-12-01,12,1,20,0,1,0,none
acc_000947,2024-01-01,11,0,13,0,1,0,none
acc_000947,2024-02-01,12,0,9,0,1,0,none
acc_000947,2024-03-01,1,0,11,0,1,0,none
acc_000947,2024-04-01,8,0,16,0,1,3,product
acc_000947,2024-05-01,2,1,13,0,1,0,none
acc_000948,2022-12-01,20,30,14,2,1,2,billing
acc_000948,2023-01-01,17,12,10,0,1,0,none
acc_000948,2023-02-01,16,29,19,0,1,0,none
acc_000948,2023-03-01,20,16,12,1,1,3,product
acc_000948,2023-04-01,19,30,13,0,1,0,none
acc_000948,2023-05-01,13,14,1,2,1,0,none
acc_000948,2023-06-01,18,30,16,0,1,1,product
acc_000948,2023-07-01,19,29,7,0,1,0,none
acc_000948,2023-08-01,8,18,15,2,1,0,none
acc_000948,2023-09-01,13,27,10,1,1,0,none
acc_000948,2023-10-01,11,21,6,1,1,0,none
acc_000948,2023-11-01,10,35,17,0,1,0,none
acc_000948,2023-12-01,13,33,10,1,1,0,none
acc_000948,2024-01-01,15,19,8,1,1,0,none
acc_000948,2024-02-01,13,34,10,1,1,0,none
acc_000948,2024-03-01,19,37,19,0,1,0,none
acc_000948,2024-04-01,18,32,14,0,1,0,none
acc_000948,2024-05-01,16,15,22,3,1,0,none
acc_000949,2022-12-01,18,19,4,2,1,0,none
acc_000949,2023-01-01,27,24,13,0,1,0,none
acc_000949,2023-02-01,25,32,6,1,1,0,none
acc_000949,2023-03-01,16,19,9,0,1,0,none
acc_000949,2023-04-01,18,11,8,0,1,0,none
acc_000949,2023-05-01,18,18,18,1,1,0,none
acc_000949,2023-06-01,14,9,20,0,1,0,none
acc_000949,2023-07-01,17,30,18,1,1,0,none
acc_000949,2023-08-01,6,22,7,0,1,1,product
acc_000949,2023-09-01,16,22,9,1,1,0,none
acc_000949,2023-10-01,25,19,5,1,1,0,none
acc_000949,2023-11-01,17,37,6,0,1,0,none
acc_000949,2023-12-01,15,35,13,2,1,0,none
acc_000949,2024-01-01,22,38,13,0,1,0,none
acc_000949,2024-02-01,15,17,17,1,1,2,product
acc_000949,2024-03-01,15,24,12,0,1,0,none
acc_000949,2024-04-01,13,11,13,0,1,0,none
acc_000949,2024-05-01,19,33,9,0,1,0,none
acc_000950,2022-12-01,8,18,20,0,1,0,none
acc_000950,2023-01-01,15,23,18,0,1,0,none
acc_000950,2023-02-01,15,31,9,1,1,0,none
acc_000950,2023-03-01,18,20,13,1,1,0,none
acc_000950,2023-04-01,24,20,21,2,1,3,product
acc_000950,2023-05-01,18,16,18,1,1,0,none
acc_000950,2023-06-01,14,26,8,2,1,0,none
acc_000950,2023-07-01,14,28,16,1,1,0,none
acc_000950,2023-08-01,19,33,11,1,1,3,product
acc_000950,2023-09-01,15,17,19,1,1,0,none
acc_000950,2023-10-01,17,14,9,0,1,0,none
acc_000950,2023-11-01,16,35,16,0,1,3,product
acc_000950,2023-12-01,13,29,11,0,1,0,none
acc_000950,2024-01-01,22,32,7,1,1,0,none
acc_000950,2024-02-01,16,24,14,3,1,0,none
acc_000950,2024-03-01,22,22,13,2,1,0,none
acc_000950,2024-04-01,30,9,4,0,1,0,none
acc_000950,2024-05-01,10,29,16,0,1,0,none
acc_000951,2022-12-01,12,0,14,0,1,0,none
acc_000951,2023-01-01,11,1,6,1,1,0,none
acc_000951,2023-02-01,16,0,12,0,1,0,none
acc_000951,2023-03-01,9,2,13,1,1,0,none
acc_000951,2023-04-01,3,2,12,1,1,0,none
acc_000951,2023-05-01,6,0,15,0,1,3,billing
acc_000951,2023-06-01,9,0,9,0,1,0,none
acc_000951,2023-07-01,9,0,1,0,1,0,none
acc_000951,2023-08-01,2,0,21,0,1,0,none
acc_000951,2023-09-01,8,0,11,0,1,3,product
acc_000951,2023-10-01,8,1,12,0,1,0,none
acc_000951,2023-11-01,8,0,10,0,1,1,none
acc_000951,2023-12-01,7,0,8,0,1,0,none
acc_000951,2024-01-01,6,0,3,0,1,0,none
acc_000951,2024-02-01,10,1,12,1,1,0,none
acc_000951,2024-03-01,5,1,11,1,1,0,none
acc_000951,2024-04-01,11,3,1,1,1,0,none
acc_000951,2024-05-01,3,0,13,0,1,0,none
acc_000952,2023-04-01,8,0,14,0,1,0,none
acc_000952,2023-05-01,10,0,5,0,1,0,none
acc_000952,2023-06-01,5,1,8,1,1,0,none
acc_000952,2023-07-01,8,0,12,0,1,0,none
